,Income,KidHome,Recency,AmtFruits,AmtMeats,AmtFish,AmtSweets,AmtGold,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDiscPurchases,FirstCampaign,SecondCampaign,Age_Elderly,Age_MiddleAge,Age_Young,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,MaritalStatus_Absurd,MaritalStatus_Alone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Together,MaritalStatus_Widow,MaritalStatus_YOLO
629,38547.0,1,49,1,10,0,1,4,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
630,30096.0,1,30,3,11,12,5,9,2,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
631,18701.0,2,95,4,2,10,6,10,2,0,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
632,59432.0,1,88,25,265,25,19,12,5,3,11,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
633,91249.0,0,84,27,119,71,108,27,7,9,6,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
634,74116.0,0,53,111,704,145,55,166,4,4,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
635,26091.0,2,84,10,19,8,17,20,2,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
636,40737.0,3,24,0,4,0,0,2,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
637,32300.0,1,1,3,6,6,5,6,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
638,68148.0,0,86,66,408,37,57,85,4,4,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
639,87771.0,1,61,38,287,50,57,33,5,10,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
640,81741.0,0,75,153,940,58,134,38,6,6,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
641,46854.0,2,81,1,79,7,1,79,5,1,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
642,71466.0,0,86,12,546,78,182,0,4,4,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
643,77353.0,1,38,59,107,69,101,59,6,4,8,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
644,51563.0,0,60,0,48,0,0,36,4,4,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
645,39922.0,1,30,12,59,19,1,36,3,0,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
646,42207.0,1,71,11,72,3,17,46,4,1,5,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
647,37971.0,1,97,4,10,2,2,7,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
648,62745.0,1,89,21,464,28,10,32,7,8,11,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
649,70886.0,1,65,70,239,103,88,53,5,4,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
650,68281.0,0,31,112,417,42,48,41,2,9,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
651,35701.0,0,36,1,9,7,3,5,1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
652,42523.0,0,96,36,11,3,26,35,1,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
653,57288.0,1,27,0,21,0,0,60,8,1,8,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
654,17117.0,1,96,23,38,30,18,7,3,1,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
655,36301.0,1,53,12,35,3,5,12,3,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
656,49431.0,1,9,3,100,26,0,17,7,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
657,49154.0,2,69,10,67,30,27,71,4,1,8,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
658,70932.0,1,57,193,100,46,185,185,6,2,12,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
659,26642.0,1,71,2,15,2,2,8,2,0,3,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
660,52973.0,1,92,0,76,12,9,199,9,6,9,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
661,35704.0,2,54,9,12,2,11,30,2,0,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
662,35688.0,3,94,3,90,12,1,32,4,1,4,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
663,34176.0,1,12,7,24,19,14,20,3,0,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
664,56575.0,2,42,5,90,0,16,10,7,3,7,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
665,29760.0,1,87,4,68,7,5,17,3,1,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
666,94642.0,0,35,143,797,106,143,143,5,7,9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
667,66375.0,1,96,0,45,0,0,191,2,4,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
668,42014.0,1,56,15,108,4,15,50,7,1,6,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
669,20130.0,0,99,6,3,7,6,12,1,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
670,55282.0,1,9,6,73,8,4,19,3,1,6,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
671,54348.0,2,51,0,16,0,0,4,2,0,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
672,34935.0,0,71,4,66,3,10,20,2,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
673,70844.0,2,16,26,67,3,67,2,6,1,5,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
674,69016.0,1,61,53,363,123,107,161,8,9,13,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
675,78952.0,1,11,19,594,99,76,134,2,5,12,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
676,45989.0,1,97,33,87,28,24,12,3,2,7,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
677,36108.0,1,68,8,129,3,11,47,7,1,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
678,67381.0,1,67,8,53,11,0,70,2,2,9,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
679,63841.0,1,64,15,100,20,7,131,9,3,9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
680,76068.0,1,67,12,128,33,12,76,2,3,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
681,70300.0,1,89,61,338,60,46,46,5,5,13,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
682,59821.0,1,11,0,70,0,0,35,11,2,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
683,68682.0,0,56,0,505,99,30,45,4,9,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
684,72635.0,0,54,22,323,104,35,107,6,8,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
685,80872.0,0,60,72,567,94,12,108,4,4,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
686,14045.0,1,24,0,5,2,1,1,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
687,56721.0,2,64,6,39,6,13,75,4,1,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
688,60714.0,0,56,162,224,101,92,162,7,4,10,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
689,69283.0,1,41,62,134,0,26,8,7,3,13,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
690,34487.0,2,94,18,33,24,1,8,3,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
691,60585.0,2,17,42,309,55,42,21,7,4,9,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
692,16813.0,0,49,8,11,12,2,13,2,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
693,48192.0,0,76,43,204,153,58,29,2,8,12,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
694,55914.0,1,32,60,364,119,101,232,11,6,8,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
695,55424.0,1,6,61,184,10,53,107,7,5,9,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
696,82460.0,0,78,47,573,52,32,15,5,3,6,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
697,76467.0,1,44,161,426,210,44,58,2,5,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
698,62307.0,1,94,13,34,10,6,10,4,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
699,40887.0,2,32,4,44,10,10,43,3,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
700,25271.0,1,45,1,18,10,4,7,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
701,91172.0,0,94,28,818,0,28,56,4,3,7,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
702,75072.0,1,83,34,309,0,22,125,5,4,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
703,39763.0,1,9,1,60,4,6,16,5,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
704,38200.0,2,19,0,4,0,0,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
705,38443.0,2,58,0,5,0,0,1,1,0,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
706,66294.0,0,68,108,334,65,92,117,4,3,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
707,19740.0,1,65,11,3,10,4,20,1,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
708,31089.0,1,57,3,31,2,8,4,3,0,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
709,41021.0,1,12,7,9,6,16,12,2,0,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
710,60033.0,1,28,1,57,19,11,48,2,1,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
711,16248.0,1,77,11,10,3,12,9,2,1,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
712,83844.0,0,57,31,345,75,31,191,4,4,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
713,38452.0,2,62,0,14,0,0,2,3,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
714,42731.0,1,64,2,51,6,2,24,4,1,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
715,63342.0,1,48,21,118,13,10,21,8,3,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
716,49160.0,1,29,21,43,25,10,15,3,1,6,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
717,49667.0,0,35,26,120,17,13,39,5,10,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
718,54108.0,2,74,6,91,8,6,97,8,2,9,13,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
719,77226.0,1,29,43,239,128,76,21,6,8,12,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
720,62710.0,1,53,35,83,7,29,11,4,2,12,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
721,63684.0,1,61,80,428,208,93,80,8,4,8,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
722,51412.0,1,42,3,29,4,5,14,3,2,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
723,87305.0,0,19,25,501,63,138,80,5,3,8,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
724,21675.0,1,55,0,16,17,4,4,4,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
725,15038.0,1,93,8,11,19,12,26,2,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
726,38557.0,1,17,3,31,4,4,27,3,1,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
727,52597.0,1,69,0,37,7,0,42,6,3,8,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
728,13624.0,1,93,2,15,2,1,6,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
729,63206.0,0,65,8,125,11,8,26,4,3,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
730,27213.0,1,19,3,26,10,9,3,2,0,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
731,39146.0,1,1,1,33,13,12,12,4,0,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
732,80617.0,0,42,51,631,72,55,32,4,6,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
733,25315.0,1,46,9,8,11,3,22,3,0,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
734,80952.0,0,20,178,689,41,27,44,8,5,11,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
735,55239.0,1,59,17,238,23,24,106,7,5,11,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
736,60208.0,2,13,23,71,15,0,59,8,3,7,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
737,80141.0,0,20,102,673,52,40,40,7,4,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
738,30630.0,2,67,1,12,2,0,10,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
739,39898.0,1,20,8,26,12,7,12,3,0,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
740,78687.0,0,13,185,687,145,55,241,4,6,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
741,28647.0,1,54,8,29,0,12,26,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
742,39684.0,1,41,0,35,6,4,17,2,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
743,80184.0,0,19,134,670,25,38,0,6,3,10,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
744,52332.0,0,63,5,33,7,0,2,3,2,6,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
745,61180.0,1,70,24,29,6,24,218,5,5,6,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
746,44503.0,2,83,1,8,0,0,8,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
747,84865.0,0,1,16,349,43,16,16,2,4,9,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
748,34320.0,1,66,1,9,3,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
749,52750.0,1,72,0,239,90,69,69,5,7,9,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
750,23331.0,1,92,36,7,0,10,45,3,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
751,73926.0,0,54,91,597,159,91,15,6,5,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
752,65196.0,2,34,19,181,12,0,200,7,6,11,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
753,69867.0,0,30,0,512,33,130,54,3,5,8,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
754,33051.0,0,15,71,243,108,94,219,9,1,8,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
755,61314.0,1,1,0,189,97,172,172,5,5,12,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
756,55930.07,1,17,1,13,0,0,3,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
757,52854.0,2,43,0,10,0,1,0,2,1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
758,34633.0,3,31,1,5,0,0,1,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
759,41120.0,2,80,2,23,0,8,24,2,1,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
760,67225.0,1,4,35,322,46,7,143,7,2,11,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
761,59925.0,1,83,21,176,19,21,56,9,2,9,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
762,71107.0,1,61,10,217,198,174,195,7,6,13,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
763,24594.0,1,94,3,6,10,0,9,1,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
764,59354.0,2,59,21,78,39,13,13,4,4,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
765,69627.0,1,35,161,215,171,30,53,8,2,11,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
766,15056.0,2,76,12,3,21,6,40,2,2,3,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
767,42557.0,1,98,5,53,0,5,15,6,1,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
768,14918.0,1,52,3,3,15,4,15,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
769,74881.0,2,48,72,270,36,27,54,9,2,12,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
770,22419.0,0,74,3,47,19,21,42,3,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
771,63381.0,1,78,50,142,33,50,159,4,5,13,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
772,73059.0,1,36,112,420,0,82,71,9,3,13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
773,20981.0,0,14,12,10,6,13,30,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
774,73059.0,1,36,112,420,0,82,71,9,3,13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
775,63855.0,0,28,35,314,93,116,89,7,3,13,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
776,31859.0,1,3,4,7,15,8,11,1,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
777,33569.0,1,10,2,18,3,0,24,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
778,27242.0,1,2,17,26,20,1,39,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
779,27255.0,1,3,1,11,0,1,2,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
780,65685.0,1,54,14,49,0,7,57,9,2,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
781,83829.0,0,78,161,430,186,161,27,4,7,6,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
782,49269.0,1,92,8,166,11,8,58,7,3,12,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
783,72309.0,0,64,0,883,50,38,0,5,6,8,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
784,28457.0,0,96,1,108,29,29,14,4,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
785,57912.0,1,34,0,80,0,0,35,8,3,12,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
786,44010.0,1,46,36,234,86,72,48,10,2,6,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
787,61286.0,1,34,0,107,19,9,117,7,1,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
788,68117.0,1,80,44,215,0,17,36,11,8,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
789,4861.0,0,20,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
790,78931.0,0,19,197,170,58,152,35,2,8,13,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
791,65706.0,0,77,10,129,13,0,129,11,3,12,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
792,43018.0,1,46,4,17,7,6,64,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
793,50200.0,2,70,6,51,8,6,64,7,1,5,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
794,90687.0,0,98,17,672,23,34,51,6,2,8,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
795,64014.0,3,56,0,30,0,0,8,8,2,5,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
796,77037.0,1,3,96,333,168,53,10,7,7,12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
797,62220.0,1,55,12,375,16,12,12,7,6,5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
798,22979.0,1,29,17,19,20,21,22,3,2,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
799,31859.0,1,77,1,3,8,0,5,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
800,43300.0,1,87,3,52,2,1,31,4,0,4,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
801,65324.0,1,0,0,102,21,32,5,6,2,9,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
802,49605.0,0,65,16,29,12,20,8,2,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
803,18746.0,1,41,10,11,12,9,20,3,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
804,61284.0,0,76,15,106,20,7,45,11,2,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
805,49544.0,1,0,0,73,0,0,23,5,1,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
806,21282.0,1,76,5,8,4,8,20,2,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
807,94871.0,2,99,24,553,188,0,144,8,5,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
808,63564.0,0,0,80,252,15,34,65,10,10,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
809,60934.0,1,41,155,155,192,93,54,6,4,11,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
810,18690.0,0,77,1,7,23,4,19,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
811,31497.0,1,22,1,28,13,1,4,3,1,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
812,53253.0,2,61,9,57,20,9,125,4,3,5,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
813,60544.0,2,92,2,43,3,5,35,5,1,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
814,37150.0,1,80,37,64,49,34,116,4,3,6,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
815,41335.0,1,24,19,21,16,14,5,4,1,4,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
816,24639.0,2,3,3,16,0,4,1,2,0,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
817,30675.0,1,14,2,16,11,2,21,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
818,37284.0,2,46,1,2,2,1,6,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
819,46681.0,2,52,15,69,15,19,38,4,6,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
820,79143.0,0,2,37,780,27,167,32,6,9,13,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
821,38620.0,0,56,17,44,34,22,89,2,5,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
822,49514.0,1,61,39,78,58,13,93,6,1,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
823,79205.0,0,73,23,117,179,28,44,6,5,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
824,77766.0,1,97,59,265,115,59,27,11,10,11,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
825,56067.0,1,51,12,54,16,6,120,7,4,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
826,7500.0,1,63,17,18,8,26,40,3,2,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
827,70666.0,0,29,40,367,119,122,30,7,4,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
828,76624.0,1,68,106,147,54,115,66,5,10,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
829,71613.0,0,26,49,127,111,21,42,8,2,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
830,38988.0,3,90,24,103,12,3,42,5,1,6,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
831,76140.0,0,57,66,653,17,0,26,5,9,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
832,37070.0,2,30,7,137,4,15,39,5,1,8,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
833,55249.0,1,81,1,19,2,0,11,2,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
834,24221.0,0,94,9,9,2,5,22,1,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
835,52157.0,1,48,2,29,3,2,40,3,2,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
836,34026.0,2,11,6,15,12,8,17,2,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
837,36864.0,1,53,5,39,17,0,89,5,2,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
838,29672.0,2,6,1,3,0,4,8,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
839,44159.0,1,85,2,62,24,13,7,4,1,6,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
